Fiber ID,First analog (µm),Second analog (µm),Ratio,Fiber type,Valid,Image Name,Type,sigma,Grader
1,5.720000000000001,19.5,2.4820574162679425,double,True,siNT-01,siNT,0.0,AI
3,12.74,21.45,1.2258324382384533,double,True,siNT-01,siNT,0.0,AI
4,10.14,16.12,1.1574448942869995,double,True,siNT-01,siNT,0.0,AI
8,27.3,21.19,0.5651211361737678,one-two-one,True,siNT-01,siNT,0.0,AI
9,9.88,32.63,2.4045475530932596,double,True,siNT-01,siNT,0.0,AI
11,14.43,18.07,0.911727516990675,double,True,siNT-01,siNT,0.0,AI
12,11.440000000000001,19.5,1.2410287081339713,two-one-two,True,siNT-01,siNT,0.0,AI
13,8.84,19.240000000000002,1.5846233230134157,double,True,siNT-01,siNT,0.0,AI
22,7.54,15.21,1.468693284936479,double,True,siNT-01,siNT,0.0,AI
23,13.52,17.03,0.9170883940620782,double,True,siNT-01,siNT,0.0,AI
25,8.71,16.77,1.4018067556952083,double,True,siNT-01,siNT,0.0,AI
26,26.650000000000002,36.4,0.9944373127941807,two-one-two,True,siNT-01,siNT,0.0,AI
27,12.22,18.59,1.1075961179544607,double,True,siNT-01,siNT,0.0,AI
34,6.76,18.59,2.0021929824561404,double,True,siNT-01,siNT,0.0,AI
35,8.19,18.72,1.6641604010025062,double,True,siNT-01,siNT,0.0,AI
38,9.49,20.28,1.5558759913482336,double,True,siNT-01,siNT,0.0,AI
40,17.03,22.1,0.944823891790545,two-one-two,True,siNT-01,siNT,0.0,AI
41,10.4,22.1,1.5471491228070176,double,True,siNT-01,siNT,0.0,AI
45,29.77,21.45,0.5245920478051023,double,True,siNT-01,siNT,0.0,AI
46,14.690000000000001,20.8,1.030895823629871,double,True,siNT-01,siNT,0.0,AI
47,10.14,33.28,2.3895636527215474,double,True,siNT-01,siNT,0.0,AI
48,8.450000000000001,12.22,1.0529014844804319,double,True,siNT-01,siNT,0.0,AI
49,10.01,13.13,0.9550011392116656,double,True,siNT-01,siNT,0.0,AI
50,10.4,15.08,1.0557017543859648,double,True,siNT-01,siNT,0.0,AI
52,12.74,17.42,0.9955245255997136,double,True,siNT-01,siNT,0.0,AI
53,13.0,18.59,1.041140350877193,double,True,siNT-01,siNT,0.0,AI
54,14.040000000000001,25.740000000000002,1.3347953216374269,double,True,siNT-01,siNT,0.0,AI
57,2.8600000000000003,17.29,4.401515151515152,double,True,siNT-01,siNT,0.0,AI
60,16.64,24.310000000000002,1.0636650219298245,double,True,siNT-01,siNT,0.0,AI
61,9.49,11.83,0.9075943282864697,double,True,siNT-01,siNT,0.0,AI
63,14.690000000000001,20.8,1.030895823629871,double,True,siNT-01,siNT,0.0,AI
67,8.58,15.73,1.3347953216374269,double,True,siNT-01,siNT,0.0,AI
68,13.26,14.040000000000001,0.7708978328173375,double,True,siNT-01,siNT,0.0,AI
71,5.46,5.98,0.7974101921470343,double,True,siNT-01,siNT,0.0,AI
72,5.59,14.56,1.8963688290493679,double,True,siNT-01,siNT,0.0,AI
74,15.21,20.28,0.9707602339181286,double,True,siNT-01,siNT,0.0,AI
76,14.56,8.97,0.44854323308270677,double,True,siNT-01,siNT,0.0,AI
78,5.720000000000001,8.450000000000001,1.0755582137161084,double,True,siNT-01,siNT,0.0,AI
83,7.800000000000001,11.18,1.0435672514619883,double,True,siNT-01,siNT,0.0,AI
84,10.530000000000001,19.11,1.3213125406107864,double,True,siNT-01,siNT,0.0,AI
85,12.610000000000001,12.610000000000001,0.7280701754385965,double,True,siNT-01,siNT,0.0,AI
86,13.780000000000001,13.26,0.7005958291956306,double,True,siNT-01,siNT,0.0,AI
87,13.780000000000001,14.43,0.7624131082423039,double,True,siNT-01,siNT,0.0,AI
88,6.24,9.1,1.0617690058479532,double,True,siNT-01,siNT,0.0,AI
91,13.26,16.64,0.913656690746474,double,True,siNT-01,siNT,0.0,AI
93,8.71,12.870000000000001,1.0758051846032994,double,True,siNT-01,siNT,0.0,AI
94,6.11,15.08,1.7969391564016424,double,True,siNT-01,siNT,0.0,AI
96,10.790000000000001,20.8,1.4035087719298245,double,True,siNT-01,siNT,0.0,AI
97,12.610000000000001,15.21,0.8781877373846988,double,True,siNT-01,siNT,0.0,AI
99,10.27,23.01,1.6312458361092605,double,True,siNT-01,siNT,0.0,AI
100,8.58,13.0,1.103136629452419,double,True,siNT-01,siNT,0.0,AI
101,10.530000000000001,28.6,1.977474550573966,double,True,siNT-01,siNT,0.0,AI
102,5.98,2.99,0.36403508771929827,double,True,siNT-01,siNT,0.0,AI
105,14.17,20.54,1.0553677772412684,double,True,siNT-01,siNT,0.0,AI
106,11.57,11.440000000000001,0.7198896116696235,double,True,siNT-01,siNT,0.0,AI
108,8.84,17.03,1.4026057791537667,double,True,siNT-01,siNT,0.0,AI
110,7.930000000000001,11.96,1.0980730514811619,double,True,siNT-01,siNT,0.0,AI
111,13.52,22.75,1.2251180836707152,double,True,siNT-01,siNT,0.0,AI
112,5.46,14.43,1.9241854636591478,double,True,siNT-01,siNT,0.0,AI
113,2.47,11.83,3.487072945521699,double,True,siNT-01,siNT,0.0,AI
114,12.35,19.63,1.1572483841181902,double,True,siNT-01,siNT,0.0,AI
115,10.790000000000001,13.13,0.8859649122807018,double,True,siNT-01,siNT,0.0,AI
117,9.1,14.17,1.1337092731829574,double,True,siNT-01,siNT,0.0,AI
119,7.54,6.11,0.5899879007864488,double,True,siNT-01,siNT,0.0,AI
121,11.05,18.59,1.2248710010319919,double,True,siNT-01,siNT,0.0,AI
122,14.43,14.82,0.7477477477477478,double,True,siNT-01,siNT,0.0,AI
126,8.32,23.14,2.0249451754385963,double,True,siNT-01,siNT,0.0,AI
127,8.06,11.83,1.0686191284663271,double,True,siNT-01,siNT,0.0,AI
128,7.0200000000000005,5.46,0.5662768031189084,double,True,siNT-01,siNT,0.0,AI
130,10.01,14.56,1.0590111642743223,double,True,siNT-01,siNT,0.0,AI
135,11.700000000000001,15.21,0.9464912280701755,double,True,siNT-01,siNT,0.0,AI
136,8.19,17.55,1.5601503759398496,double,True,siNT-01,siNT,0.0,AI
140,13.0,14.950000000000001,0.837280701754386,double,True,siNT-01,siNT,0.0,AI
141,7.0200000000000005,5.98,0.6202079272254711,double,True,siNT-01,siNT,0.0,AI
142,13.0,7.28,0.4077192982456141,double,True,siNT-01,siNT,0.0,AI
144,16.64,22.75,0.9954084429824561,double,True,siNT-01,siNT,0.0,AI
145,6.63,6.11,0.6709666322669419,double,True,siNT-01,siNT,0.0,AI
149,13.0,23.400000000000002,1.3105263157894738,double,True,siNT-01,siNT,0.0,AI
154,15.08,19.76,0.9540229885057471,double,True,siNT-01,siNT,0.0,AI
156,10.01,17.16,1.2481203007518797,double,True,siNT-01,siNT,0.0,AI
157,17.810000000000002,7.800000000000001,0.3188628505570496,double,True,siNT-01,siNT,0.0,AI
159,10.790000000000001,14.690000000000001,0.9912280701754387,double,True,siNT-01,siNT,0.0,AI
160,10.790000000000001,15.73,1.0614035087719298,double,True,siNT-01,siNT,0.0,AI
161,6.37,11.83,1.3521303258145365,double,True,siNT-01,siNT,0.0,AI
162,9.620000000000001,15.860000000000001,1.2003319108582267,double,True,siNT-01,siNT,0.0,AI
163,8.84,18.46,1.5203818369453046,double,True,siNT-01,siNT,0.0,AI
166,8.84,13.39,1.1028121775025799,double,True,siNT-01,siNT,0.0,AI
169,7.800000000000001,9.88,0.9222222222222222,double,True,siNT-01,siNT,0.0,AI
171,7.41,14.690000000000001,1.443367189904586,double,True,siNT-01,siNT,0.0,AI
173,25.61,1.9500000000000002,0.05543681538872563,one-two-one,True,siNT-01,siNT,0.0,AI
174,9.75,14.040000000000001,1.048421052631579,double,True,siNT-01,siNT,0.0,AI
178,7.930000000000001,16.38,1.5038826574633306,double,True,siNT-01,siNT,0.0,AI
179,11.83,16.900000000000002,1.0401002506265664,double,True,siNT-01,siNT,0.0,AI
180,6.63,15.99,1.7559339525283797,double,True,siNT-01,siNT,0.0,AI
181,5.98,7.67,0.9338291380625476,double,True,siNT-01,siNT,0.0,AI
182,8.06,15.08,1.3621958121109223,double,True,siNT-01,siNT,0.0,AI
183,9.36,13.39,1.0415448343079923,double,True,siNT-01,siNT,0.0,AI
185,17.03,13.13,0.5613365474755591,double,True,siNT-01,siNT,0.0,AI
187,8.71,13.91,1.162738936894475,double,True,siNT-01,siNT,0.0,AI
190,14.3,14.690000000000001,0.7479266347687401,double,True,siNT-01,siNT,0.0,AI
191,10.01,13.0,0.9455456823877877,double,True,siNT-01,siNT,0.0,AI
192,5.59,6.37,0.8296613627090984,double,True,siNT-01,siNT,0.0,AI
193,8.97,10.92,0.8863463005339436,double,True,siNT-01,siNT,0.0,AI
196,8.84,13.52,1.113519091847265,double,True,siNT-01,siNT,0.0,AI
198,13.0,17.03,0.9537719298245615,double,True,siNT-01,siNT,0.0,AI
199,6.11,16.51,1.967338559163867,double,True,siNT-01,siNT,0.0,AI
201,7.930000000000001,8.84,0.8116192119643371,double,True,siNT-01,siNT,0.0,AI
202,7.54,12.35,1.1925287356321839,double,True,siNT-01,siNT,0.0,AI
203,20.150000000000002,16.51,0.5965478211658177,one-two-one,True,siNT-01,siNT,0.0,AI
207,14.690000000000001,20.28,1.0051234280391244,double,True,siNT-01,siNT,0.0,AI
209,10.14,12.22,0.8774179037336932,double,True,siNT-01,siNT,0.0,AI
211,8.58,15.08,1.279638490164806,double,True,siNT-01,siNT,0.0,AI
212,6.890000000000001,5.59,0.590698444223767,double,True,siNT-01,siNT,0.0,AI
213,4.16,10.14,1.774671052631579,double,True,siNT-01,siNT,0.0,AI
214,10.14,11.83,0.8494152046783626,double,True,siNT-01,siNT,0.0,AI
215,14.040000000000001,22.36,1.1595191682910981,double,True,siNT-01,siNT,0.0,AI
216,8.97,17.68,1.435036867531147,double,True,siNT-01,siNT,0.0,AI
217,5.46,8.06,1.0747702589807853,double,True,siNT-01,siNT,0.0,AI
218,12.35,15.73,0.927331486611265,one-two-one,True,siNT-01,siNT,0.0,AI
219,11.31,10.14,0.6527525710828797,double,True,siNT-01,siNT,0.0,AI
223,11.18,14.56,0.9481844145246839,double,True,siNT-01,siNT,0.0,AI
224,8.97,10.530000000000001,0.8546910755148742,double,True,siNT-01,siNT,0.0,AI
226,7.0200000000000005,12.74,1.3213125406107864,double,True,siNT-01,siNT,0.0,AI
227,9.36,14.17,1.1022173489278753,double,True,siNT-01,siNT,0.0,AI
229,5.33,9.88,1.3495934959349594,double,True,siNT-01,siNT,0.0,AI
231,5.8500000000000005,1.56,0.19415204678362574,double,True,siNT-01,siNT,0.0,AI
234,9.36,11.31,0.879751461988304,double,True,siNT-01,siNT,0.0,AI
239,12.09,11.440000000000001,0.6889266176193172,double,True,siNT-01,siNT,0.0,AI
241,5.33,14.3,1.9533590072742835,double,True,siNT-01,siNT,0.0,AI
242,7.28,12.74,1.2741228070175439,double,True,siNT-01,siNT,0.0,AI
243,14.43,17.810000000000002,0.8986091354512408,double,True,siNT-01,siNT,0.0,AI
248,10.14,13.0,0.9334233018443545,double,True,siNT-01,siNT,0.0,AI
250,18.85,20.41,0.7883242589231699,double,True,siNT-01,siNT,0.0,AI
252,7.15,12.48,1.2708133971291866,double,True,siNT-01,siNT,0.0,AI
254,12.610000000000001,23.66,1.3660698137095315,double,True,siNT-01,siNT,0.0,AI
255,9.1,8.58,0.6864661654135338,double,True,siNT-01,siNT,0.0,AI
256,4.55,5.98,0.9568922305764411,double,True,siNT-01,siNT,0.0,AI
257,9.1,7.930000000000001,0.6344611528822055,double,True,siNT-01,siNT,0.0,AI
258,10.27,16.12,1.1427936930934932,double,True,siNT-01,siNT,0.0,AI
259,7.41,8.84,0.8685749461372729,double,True,siNT-01,siNT,0.0,AI
260,6.37,7.0200000000000005,0.8023630504833512,double,True,siNT-01,siNT,0.0,AI
261,6.24,6.890000000000001,0.8039108187134504,double,True,siNT-01,siNT,0.0,AI
262,12.35,12.48,0.7357340720221607,double,True,siNT-01,siNT,0.0,AI
263,9.23,12.610000000000001,0.9946874227823078,double,True,siNT-01,siNT,0.0,AI
264,15.600000000000001,16.900000000000002,0.7887426900584795,double,True,siNT-01,siNT,0.0,AI
265,9.1,11.31,0.9048872180451129,double,True,siNT-01,siNT,0.0,AI
266,13.780000000000001,20.8,1.0989738497186363,double,True,siNT-01,siNT,0.0,AI
267,6.890000000000001,9.49,1.0028136378682555,double,True,siNT-01,siNT,0.0,AI
268,9.88,11.700000000000001,0.8621883656509695,double,True,siNT-01,siNT,0.0,AI
269,5.2,9.49,1.3287280701754385,double,True,siNT-01,siNT,0.0,AI
271,4.42,3.5100000000000002,0.5781733746130031,double,True,siNT-01,siNT,0.0,AI
