Fiber ID,First analog (µm),Second analog (µm),Ratio,Fiber type,Valid,Image Name,Type,sigma,Grader
164,1.4300000000000002,11.18,7.818181818181818,double,True,siNT-01,siNT,1.0,AI
167,5.59,10.27,1.8372093023255813,double,True,siNT-01,siNT,1.0,AI
171,3.38,2.99,0.8846153846153846,double,True,siNT-01,siNT,1.0,AI
185,9.36,4.8100000000000005,0.5138888888888888,double,True,siNT-01,siNT,1.0,AI
190,1.56,5.720000000000001,3.6666666666666665,double,True,siNT-01,siNT,1.0,AI
191,2.34,7.15,3.0555555555555554,double,True,siNT-01,siNT,1.0,AI
194,1.17,0.52,0.4444444444444444,double,True,siNT-01,siNT,1.0,AI
195,0.52,1.17,2.25,double,True,siNT-01,siNT,1.0,AI
197,11.700000000000001,1.56,0.13333333333333333,double,True,siNT-01,siNT,1.0,AI
199,0.52,4.29,8.25,double,True,siNT-01,siNT,1.0,AI
210,12.35,1.9500000000000002,0.15789473684210525,double,True,siNT-01,siNT,1.0,AI
211,5.2,7.930000000000001,1.525,double,True,siNT-01,siNT,1.0,AI
215,6.24,6.24,1.0,two-one-two,True,siNT-01,siNT,1.0,AI
216,5.33,7.28,1.3658536585365855,double,True,siNT-01,siNT,1.0,AI
220,1.17,13.39,11.444444444444445,double,True,siNT-01,siNT,1.0,AI
221,3.9000000000000004,10.27,2.6333333333333333,double,True,siNT-01,siNT,1.0,AI
222,0.13,2.99,23.0,double,True,siNT-01,siNT,1.0,AI
238,2.73,10.790000000000001,3.9523809523809526,double,True,siNT-01,siNT,1.0,AI
240,0.26,1.3,5.0,double,True,siNT-01,siNT,1.0,AI
242,8.97,5.33,0.5942028985507246,double,True,siNT-01,siNT,1.0,AI
243,6.11,6.5,1.0638297872340425,double,True,siNT-01,siNT,1.0,AI
244,5.33,11.31,2.1219512195121952,two-one-two,True,siNT-01,siNT,1.0,AI
249,5.98,10.790000000000001,1.8043478260869565,double,True,siNT-01,siNT,1.0,AI
251,8.06,7.41,0.9193548387096774,double,True,siNT-01,siNT,1.0,AI
252,8.97,7.0200000000000005,0.782608695652174,double,True,siNT-01,siNT,1.0,AI
255,6.37,4.42,0.6938775510204082,double,True,siNT-01,siNT,1.0,AI
261,0.91,11.96,13.142857142857142,double,True,siNT-01,siNT,1.0,AI
272,7.930000000000001,3.12,0.39344262295081966,double,True,siNT-01,siNT,1.0,AI
273,1.4300000000000002,1.3,0.9090909090909091,double,True,siNT-01,siNT,1.0,AI
276,1.82,14.56,8.0,double,True,siNT-01,siNT,1.0,AI
278,9.75,9.23,0.9466666666666667,double,True,siNT-01,siNT,1.0,AI
279,3.12,1.56,0.5,double,True,siNT-01,siNT,1.0,AI
280,5.07,9.49,1.8717948717948718,double,True,siNT-01,siNT,1.0,AI
288,6.37,6.5,1.0204081632653061,double,True,siNT-01,siNT,1.0,AI
293,1.3,9.88,7.6,two-one-two,True,siNT-01,siNT,1.0,AI
